species,elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
0,190.5,loamy,4.71,3.09,1.42,0.34,14.5539,0.4828,1.5242718446601942,4.1764705882352935,3.3169014084507045,9.088235294117649,3.29,2.75,4.3,22.6,40.25,3.814957404742548,0.6948381106416084,30.14478044739022
0,212.7,sandy,4.72,3.04,1.78,0.35,14.3488,0.623,1.5526315789473684,5.085714285714286,2.651685393258427,8.685714285714287,2.9399999999999995,2.69,5.09,18.55,51.44,3.787980992560549,0.7893034904268447,23.031781701444626
1,70.7,clay,6.04,3.19,3.81,0.99,19.2676,3.7719,1.8934169278996864,3.8484848484848486,1.5853018372703411,3.2222222222222223,2.23,2.2,6.8,14.08,55.83,4.389487441604087,1.9421379971567416,5.10819480898221
2,170.8,sandy,6.73,2.89,5.71,1.59,19.449700000000004,9.0789,2.328719723183391,3.591194968553459,1.1786339754816113,1.8176100628930816,1.0200000000000005,1.3,12.91,10.29,86.93,4.410181402164769,3.013121305224866,2.1422969743030547
0,85.7,clay,4.81,3.93,1.58,0.29,18.9033,0.4582,1.223918575063613,5.448275862068966,3.0443037974683542,13.551724137931036,3.2299999999999995,3.64,4.36,14.98,45.39,4.347792543348866,0.6769047200308179,41.25556525534701
1,274.6,clay,5.08,3.22,4.74,1.81,16.3576,8.579400000000001,1.577639751552795,2.6187845303867405,1.0717299578059072,1.7790055248618786,0.3399999999999998,1.41,9.43,15.89,72.86,4.04445299144396,2.92906128307347,1.9066135160966968
0,225.8,loamy,4.39,3.53,1.48,0.28,15.4967,0.4144,1.2436260623229465,5.285714285714286,2.966216216216216,12.607142857142856,2.91,3.25,5.21,21.6,57.05,3.936584814277472,0.6437390775772432,37.395511583011576
1,142.8,sandy,6.17,2.74,4.29,0.76,16.905800000000003,3.2604,2.251824817518248,5.644736842105263,1.4382284382284385,3.605263157894737,1.88,1.98,6.99,16.99,56.23,4.111666328874463,1.8056577748842664,5.185192000981475
0,293.7,sandy,5.25,3.15,1.54,0.09,16.537499999999998,0.1386,1.6666666666666667,17.11111111111111,3.409090909090909,35.0,3.71,3.06,4.74,17.83,45.04,4.066632513517788,0.3722902093797257,119.3181818181818
1,89.1,loamy,6.04,3.03,4.82,1.12,18.3012,5.3984000000000005,1.993399339933993,4.303571428571429,1.2531120331950207,2.7053571428571423,1.2199999999999998,1.91,7.28,14.67,58.61,4.277990182316925,2.323445717033217,3.390115589804385
1,109.8,loamy,6.71,2.34,4.78,1.66,15.7014,7.9348,2.8675213675213675,2.879518072289157,1.403765690376569,1.4096385542168677,1.93,0.6799999999999999,8.94,16.89,68.16,3.962499211356388,2.816877704125616,1.9788022382416692
0,145.6,loamy,5.68,3.13,1.49,0.27,17.778399999999998,0.4023,1.8146964856230032,5.518518518518518,3.812080536912752,11.592592592592592,4.19,2.86,4.29,19.71,48.41,4.216443999390956,0.6342712353559793,44.191896594581145
2,289.0,loamy,7.23,2.23,4.36,1.85,16.1229,8.066,3.2421524663677133,2.3567567567567567,1.6582568807339448,1.2054054054054053,2.87,0.3799999999999999,7.33,11.84,65.04,4.015333111959704,2.840070421662111,1.998871807587404
1,188.8,sandy,5.91,2.07,3.62,1.05,12.2337,3.801,2.855072463768116,3.447619047619048,1.6325966850828728,1.971428571428571,2.29,1.0199999999999998,8.1,13.76,71.64,3.497670653449235,1.9496153466773904,3.218547750591949
1,166.1,sandy,6.17,3.43,4.58,1.14,21.1631,5.2212,1.7988338192419824,4.017543859649123,1.3471615720524015,3.0087719298245617,1.59,2.29,7.67,14.26,68.55,4.600336944181372,2.284994529533933,4.053301922929595
0,272.1,clay,4.9,3.46,1.48,0.4,16.954,0.592,1.416184971098266,3.7,3.310810810810811,8.649999999999999,3.4200000000000004,3.06,4.76,15.27,59.86,4.117523527558768,0.7694153624668538,28.63851351351352
0,256.9,loamy,4.93,2.82,1.46,0.29,13.902599999999998,0.4233999999999999,1.74822695035461,5.0344827586206895,3.3767123287671232,9.724137931034482,3.47,2.53,5.3,24.84,51.28,3.7286190473149694,0.6506919393998976,32.83561643835616
0,264.1,clay,5.44,4.28,1.26,0.37,23.283200000000004,0.4662,1.2710280373831775,3.4054054054054053,4.317460317460318,11.567567567567568,4.180000000000001,3.91,4.59,18.78,53.53,4.825266832000072,0.6827884006044626,49.94251394251396
0,294.1,clay,5.35,3.16,1.66,0.24,16.906,0.3984,1.6930379746835442,6.916666666666667,3.2228915662650603,13.166666666666668,3.69,2.92,5.41,18.36,46.48,4.111690649842227,0.63118935352238,42.43473895582329
2,207.3,sandy,6.95,2.23,6.09,1.54,15.4985,9.3786,3.116591928251121,3.954545454545454,1.1412151067323482,1.448051948051948,0.8600000000000003,0.69,9.83,12.55,84.31,3.936813432206306,3.06244999959183,1.6525387584500884
0,125.3,clay,5.7,3.94,1.36,0.24,22.458,0.3264,1.4467005076142132,5.666666666666667,4.191176470588236,16.416666666666668,4.34,3.7,5.06,22.02,50.54,4.738987233576389,0.5713142742834281,68.80514705882354
2,151.7,loamy,5.76,3.36,5.86,2.07,19.3536,12.1302,1.7142857142857142,2.830917874396136,0.9829351535836176,1.6231884057971016,-0.1000000000000005,1.29,13.21,11.6,74.17,4.399272667157606,3.4828436657421187,1.5954889449473215
2,176.2,sandy,6.17,2.43,5.22,1.88,14.9931,9.8136,2.539094650205761,2.776595744680851,1.181992337164751,1.2925531914893618,0.9500000000000002,0.5500000000000003,7.96,11.51,72.93,3.872092457573812,3.132666595729587,1.5277879677182686
1,252.2,clay,6.08,3.46,3.72,1.14,21.0368,4.2408,1.7572254335260116,3.2631578947368425,1.6344086021505375,3.0350877192982457,2.36,2.3200000000000003,6.57,16.57,68.95,4.586589146631732,2.0593202762076617,4.960573476702509
1,109.5,sandy,7.22,2.78,4.77,1.22,20.0716,5.819399999999999,2.5971223021582737,3.9098360655737694,1.5136268343815515,2.278688524590164,2.45,1.5599999999999998,8.89,11.52,60.2,4.480133926569606,2.412343259156955,3.4490840980169777
1,141.5,sandy,6.46,2.51,4.16,1.32,16.214599999999997,5.4912,2.573705179282869,3.1515151515151514,1.5528846153846154,1.9015151515151512,2.3,1.1899999999999995,7.01,15.61,55.69,4.026735650623219,2.3433309625402896,2.952833624708624
2,242.8,sandy,6.64,2.78,4.83,1.16,18.4592,5.602799999999999,2.3884892086330938,4.163793103448276,1.3747412008281572,2.396551724137931,1.81,1.62,11.82,10.41,78.47,4.296417111966667,2.367023447285641,3.2946383950881706
0,240.5,clay,4.73,2.75,1.48,0.46,13.0075,0.6808000000000001,1.7200000000000002,3.2173913043478257,3.195945945945946,5.978260869565217,3.2500000000000004,2.29,4.76,24.27,55.88,3.606591188366101,0.8251060537894508,19.10619858989424
0,98.7,sandy,5.24,2.85,1.57,0.28,14.934,0.4396,1.83859649122807,5.607142857142857,3.337579617834395,10.178571428571429,3.67,2.5700000000000003,5.31,19.98,42.56,3.86445338954942,0.6630233781700311,33.971792538671515
0,171.1,sandy,5.28,2.69,1.21,0.31,14.2032,0.3751,1.962825278810409,3.903225806451613,4.363636363636364,8.67741935483871,4.07,2.38,5.17,22.99,47.07,3.768713308279101,0.6124540799113024,37.86510263929619
0,273.5,loamy,4.48,2.95,1.54,0.4,13.216000000000005,0.6160000000000001,1.5186440677966102,3.85,2.909090909090909,7.375,2.9400000000000004,2.5500000000000003,5.2,26.32,54.1,3.635381685600565,0.7848566748139434,21.454545454545457
1,251.2,clay,6.52,2.83,4.33,1.3,18.4516,5.629,2.303886925795053,3.330769230769231,1.5057736720554271,2.1769230769230767,2.1899999999999995,1.53,8.91,17.53,59.2,4.295532563024054,2.3725513693068905,3.2779534553206604
1,106.4,clay,6.34,2.61,5.35,1.57,16.5474,8.3995,2.42911877394636,3.4076433121019103,1.1850467289719626,1.662420382165605,0.9900000000000002,1.0399999999999998,7.41,10.49,61.15,4.067849554740195,2.8981890897593274,1.9700458360616704
0,207.1,loamy,5.15,3.55,1.22,0.28,18.2825,0.3416,1.4507042253521127,4.357142857142857,4.221311475409837,12.678571428571429,3.9300000000000006,3.27,4.25,19.0,50.56,4.275804017959663,0.5844655678480983,53.52019906323184
1,65.8,loamy,6.94,3.16,4.69,1.4,21.9304,6.566,2.1962025316455698,3.3500000000000005,1.4797441364605544,2.2571428571428576,2.25,1.7600000000000002,9.47,11.95,58.52,4.682990497534669,2.5624207304812376,3.339993908010966
2,257.8,clay,6.78,3.55,6.33,2.23,24.069,14.1159,1.9098591549295776,2.8385650224215246,1.0710900473933649,1.5919282511210762,0.4500000000000002,1.3199999999999998,14.52,9.14,63.99,4.906016714199005,3.757113253549858,1.70509850594011
1,192.5,loamy,5.43,3.27,4.14,1.45,17.7561,6.002999999999999,1.660550458715596,2.8551724137931034,1.3115942028985508,2.255172413793104,1.29,1.82,7.45,14.68,64.79,4.213798761212975,2.45010203869145,2.9578710644677666
1,99.3,clay,6.24,3.15,3.66,1.23,19.656,4.5018,1.980952380952381,2.975609756097561,1.7049180327868851,2.5609756097560976,2.58,1.92,7.76,15.72,57.99,4.43350876845868,2.121744565210431,4.36625349860056
2,100.3,sandy,7.47,2.56,6.56,1.68,19.1232,11.0208,2.91796875,3.9047619047619047,1.138719512195122,1.523809523809524,0.91,0.8800000000000001,12.77,11.12,61.89,4.373008117989263,3.3197590273994284,1.7351916376306622
1,163.5,clay,5.59,3.11,3.84,1.32,17.3849,5.0688,1.797427652733119,2.9090909090909087,1.4557291666666667,2.356060606060606,1.75,1.7899999999999998,7.9,15.99,54.06,4.169520356108122,2.2513995647152463,3.429786142676767
0,99.5,clay,4.34,3.96,1.62,0.49,17.1864,0.7938000000000001,1.095959595959596,3.306122448979592,2.6790123456790123,8.081632653061224,2.72,3.47,5.13,20.52,58.36,4.145648320829928,0.8909545442950499,21.65079365079365
2,145.8,sandy,6.98,2.53,5.5,1.52,17.659399999999998,8.36,2.758893280632412,3.6184210526315783,1.2690909090909093,1.664473684210526,1.4800000000000004,1.0099999999999998,11.39,10.04,78.31,4.202308889170333,2.891366458960192,2.1123684210526315
1,70.0,loamy,6.05,2.86,3.86,1.5,17.302999999999997,5.79,2.1153846153846154,2.5733333333333333,1.567357512953368,1.9066666666666665,2.19,1.36,7.28,14.83,61.39,4.159687488261588,2.406241883103193,2.9884283246977543
2,241.5,loamy,6.73,3.48,5.71,2.28,23.4204,13.0188,1.933908045977012,2.504385964912281,1.1786339754816113,1.5263157894736843,1.0200000000000005,1.2000000000000002,14.05,10.8,83.24,4.839462780102767,3.608157424503537,1.7989676467877227
1,298.6,sandy,6.2,2.15,3.72,1.08,13.33,4.017600000000001,2.8837209302325584,3.444444444444444,1.6666666666666663,1.9907407407407405,2.48,1.0699999999999998,9.24,19.69,63.31,3.651027252705737,2.004395170618808,3.3179012345679006
2,248.7,clay,6.65,3.04,4.85,2.2,20.216,10.67,2.1875,2.204545454545454,1.371134020618557,1.3818181818181816,1.8000000000000007,0.8399999999999999,9.16,10.07,65.76,4.496220635155709,3.266496594212215,1.894657919400188
0,250.5,sandy,4.62,3.15,1.07,0.25,14.553,0.2675,1.4666666666666668,4.28,4.317757009345795,12.6,3.55,2.9,4.94,20.52,43.89,3.814839446162839,0.51720402163943,54.403738317757
0,280.2,loamy,5.22,3.47,1.36,0.08,18.1134,0.1088,1.504322766570605,17.0,3.838235294117647,43.375,3.86,3.39,3.91,19.56,50.12,4.2559840225264,0.3298484500494129,166.48345588235293
0,239.9,clay,4.47,3.91,1.42,0.41,17.4777,0.5821999999999999,1.1432225063938617,3.463414634146341,3.147887323943662,9.53658536585366,3.05,3.5,6.13,22.25,46.59,4.180633923222649,0.7630203142774116,30.020096186877364
2,142.3,loamy,6.47,3.14,5.09,2.1,20.3158,10.689,2.0605095541401277,2.423809523809524,1.2711198428290766,1.4952380952380953,1.38,1.04,12.55,10.7,78.19,4.507305181591324,3.269403615340266,1.9006268126110957
1,75.5,loamy,5.54,2.25,4.6,1.58,12.465,7.268,2.462222222222222,2.9113924050632907,1.204347826086957,1.4240506329113924,0.9400000000000004,0.6699999999999999,9.48,12.34,51.05,3.5305806887819458,2.6959228475607384,1.71505228398459
0,285.2,sandy,4.68,2.95,1.23,0.2,13.806,0.246,1.5864406779661016,6.15,3.804878048780488,14.75,3.45,2.75,4.45,19.58,46.68,3.7156426092938486,0.4959838707054897,56.12195121951219
2,270.6,clay,6.0,2.87,5.17,1.79,17.22,9.2543,2.0905923344947737,2.888268156424581,1.1605415860735009,1.6033519553072626,0.8300000000000001,1.08,9.74,10.23,66.92,4.149698784249286,3.0420880986585512,1.8607566212463396
1,263.6,loamy,5.6,2.71,3.06,1.41,15.175999999999998,4.3146,2.066420664206642,2.170212765957447,1.830065359477124,1.9219858156028369,2.54,1.3,7.39,15.4,60.66,3.895638586932828,2.077161524773651,3.517359662541139
0,76.5,sandy,4.68,3.17,1.61,0.24,14.8356,0.3864,1.476340694006309,6.708333333333334,2.9068322981366457,13.208333333333334,3.0699999999999994,2.93,4.64,17.72,45.36,3.851700922968968,0.6216108107168021,38.3944099378882
0,178.8,clay,4.71,4.2,1.53,0.58,19.782,0.8874,1.1214285714285714,2.637931034482759,3.0784313725490198,7.241379310344828,3.18,3.62,5.05,22.61,57.08,4.447696032779219,0.9420191080864548,22.2920892494929
1,217.3,clay,5.33,3.53,4.24,1.5,18.8149,6.36,1.509915014164306,2.8266666666666667,1.2570754716981132,2.353333333333333,1.09,2.03,7.63,16.11,57.95,4.337614551801485,2.5219040425836985,2.9583176100628927
1,160.5,clay,5.35,2.97,4.19,1.63,15.8895,6.8297,1.801346801346801,2.570552147239264,1.276849642004773,1.8220858895705525,1.1599999999999993,1.3400000000000003,8.13,17.65,62.08,3.9861635691476582,2.613369472539235,2.3265297158001084
1,71.4,loamy,7.19,2.42,4.24,1.08,17.3998,4.5792,2.9710743801652897,3.925925925925926,1.695754716981132,2.2407407407407405,2.95,1.34,8.31,12.9,57.16,4.171306749688879,2.139906540015241,3.7997466806429063
0,166.4,loamy,5.02,3.18,1.81,0.21,15.9636,0.3801,1.5786163522012575,8.61904761904762,2.773480662983425,15.142857142857144,3.2099999999999995,2.97,5.01,18.92,52.4,3.995447409239671,0.6165225056719341,41.99842146803473
1,167.7,clay,6.79,3.45,2.84,1.45,23.425500000000003,4.117999999999999,1.968115942028985,1.9586206896551723,2.3908450704225355,2.3793103448275863,3.95,2.0,8.1,14.62,59.69,4.839989669410463,2.0292855885754477,5.688562408936378
0,187.9,sandy,4.53,2.65,1.44,0.24,12.0045,0.3455999999999999,1.709433962264151,6.0,3.145833333333333,11.041666666666666,3.0900000000000003,2.41,5.2,19.08,39.51,3.4647510733095963,0.5878775382679627,34.73524305555556
0,182.5,clay,4.66,3.5,1.42,0.35,16.310000000000002,0.4969999999999999,1.3314285714285714,4.057142857142857,3.2816901408450705,10.0,3.24,3.15,4.81,21.85,50.23,4.038564101261735,0.7049822692805826,32.81690140845071
0,297.7,clay,4.7,3.94,1.75,0.38,18.518,0.665,1.1928934010152286,4.605263157894737,2.685714285714286,10.36842105263158,2.95,3.56,4.42,19.07,57.3,4.3032545822900135,0.8154753215150046,27.846616541353384
1,169.3,loamy,5.04,2.71,3.9,1.22,13.6584,4.758,1.859778597785978,3.19672131147541,1.2923076923076924,2.221311475409836,1.14,1.49,7.09,15.9,54.9,3.695727262664279,2.181284025522582,2.8706179066834805
2,273.8,clay,6.11,3.5,4.98,2.82,21.385,14.0436,1.7457142857142858,1.7659574468085109,1.2269076305220885,1.2411347517730498,1.13,0.6800000000000002,14.59,11.53,70.38,4.624391851908746,3.747479152710526,1.5227576974564927
2,125.8,sandy,5.64,2.57,5.04,1.81,14.494799999999998,9.1224,2.19455252918288,2.7845303867403315,1.119047619047619,1.4198895027624308,0.5999999999999996,0.7599999999999998,12.44,10.33,69.12,3.80720369825414,3.0203311076767725,1.5889239673770057
2,241.7,sandy,6.95,2.35,6.01,1.86,16.3325,11.1786,2.9574468085106385,3.2311827956989245,1.156405990016639,1.2634408602150538,0.9400000000000004,0.49,12.19,10.16,62.42,4.041348784749963,3.343441340894139,1.4610505787844632
0,177.4,loamy,5.09,3.47,1.69,0.35,17.662300000000002,0.5914999999999999,1.4668587896253602,4.828571428571428,3.0118343195266277,9.914285714285716,3.4,3.12,5.68,13.18,54.54,4.202653923415537,0.76909037180295,29.860185967878284
2,283.5,sandy,5.16,2.19,5.07,2.02,11.3004,10.2414,2.356164383561644,2.50990099009901,1.0177514792899407,1.0841584158415842,0.0899999999999998,0.1699999999999999,13.31,12.88,76.57,3.361606758679545,3.2002187425237043,1.103403831507411
0,144.3,sandy,5.1,2.8,1.47,0.38,14.279999999999998,0.5586,1.8214285714285716,3.8684210526315783,3.4693877551020407,7.368421052631579,3.63,2.42,5.66,24.62,50.25,3.778888725538237,0.7473954776421918,25.563909774436087
0,60.3,clay,5.21,3.52,1.55,0.15,18.3392,0.2324999999999999,1.4801136363636362,10.333333333333334,3.361290322580645,23.46666666666667,3.66,3.37,5.78,17.69,44.81,4.28242921716168,0.4821825380496477,78.87827956989248
2,286.4,clay,6.16,3.63,4.44,2.55,22.3608,11.322,1.696969696969697,1.7411764705882355,1.3873873873873872,1.423529411764706,1.7199999999999998,1.08,12.1,10.33,79.09,4.728720757245029,3.3648179742743887,1.97498675145734
0,194.9,loamy,5.45,2.84,1.45,0.34,15.478,0.493,1.9190140845070425,4.264705882352941,3.7586206896551726,8.352941176470587,4.0,2.5,4.87,19.28,52.21,3.934208942087342,0.7021395872616784,31.39553752535497
1,104.8,sandy,6.33,1.8,4.25,1.17,11.394,4.9725,3.5166666666666666,3.632478632478633,1.4894117647058824,1.5384615384615383,2.08,0.6300000000000001,8.08,17.06,50.49,3.375499962968449,2.229910312097776,2.2914027149321265
2,145.0,sandy,5.75,1.96,5.82,1.65,11.27,9.603,2.933673469387755,3.527272727272728,0.9879725085910652,1.187878787878788,-0.0700000000000002,0.31,12.29,12.64,75.62,3.357082066318904,3.098870762068015,1.17359158596272
1,164.9,loamy,5.51,2.46,3.47,1.5,13.5546,5.205,2.239837398373984,2.313333333333333,1.5878962536023054,1.64,2.04,0.96,9.07,16.3,55.01,3.681657235539452,2.2814469093099667,2.6041498559077807
2,177.5,clay,6.57,3.65,6.3,1.94,23.9805,12.222,1.8,3.247422680412371,1.042857142857143,1.881443298969072,0.2700000000000004,1.71,15.09,6.59,67.63,4.896988870724539,3.495997711669732,1.962076583210604
1,291.5,sandy,5.4,2.73,4.25,1.34,14.742,5.695,1.978021978021978,3.171641791044776,1.2705882352941178,2.0373134328358207,1.1500000000000004,1.39,7.58,16.4,60.89,3.839531221386278,2.386419912756345,2.5885864793678666
0,178.0,clay,5.71,3.43,1.58,0.37,19.5853,0.5846,1.6647230320699709,4.27027027027027,3.613924050632911,9.27027027027027,4.13,3.06,4.57,21.65,56.71,4.4255282170606485,0.7645913941446111,33.502052685596986
1,247.6,clay,5.84,2.49,4.31,1.29,14.5416,5.5599,2.345381526104417,3.341085271317829,1.3549883990719258,1.930232558139535,1.5300000000000002,1.2000000000000002,7.46,15.31,54.34,3.813344988327177,2.357944019691731,2.6154427237899966
1,291.8,clay,5.52,3.52,4.54,1.46,19.4304,6.6284,1.568181818181818,3.1095890410958904,1.2158590308370043,2.410958904109589,0.9799999999999996,2.06,7.69,17.86,58.09,4.407992740465891,2.574567924914781,2.931386156538531
0,211.9,clay,4.86,4.1,1.25,0.44,19.926,0.55,1.1853658536585368,2.840909090909091,3.888,9.318181818181817,3.61,3.66,5.06,20.06,47.99,4.463854836349408,0.7416198487095663,36.2290909090909
1,264.7,loamy,6.18,2.86,4.53,1.1,17.674799999999998,4.9830000000000005,2.160839160839161,4.118181818181818,1.3642384105960264,2.6,1.6499999999999997,1.7599999999999998,9.36,15.75,51.82,4.204140815909952,2.232263425315212,3.547019867549668
2,274.9,loamy,5.54,3.02,6.03,1.79,16.7308,10.7937,1.8344370860927155,3.368715083798883,0.9187396351575456,1.6871508379888267,-0.4900000000000002,1.23,11.91,9.62,71.72,4.090330060031831,3.285376690731217,1.5500523453496018
0,166.7,clay,4.54,3.63,1.35,0.25,16.4802,0.3375,1.2506887052341598,5.4,3.3629629629629627,14.52,3.19,3.38,4.61,20.87,45.98,4.059581259194106,0.5809475019311126,48.83022222222222
1,299.6,loamy,5.13,3.06,3.59,1.31,15.6978,4.7029,1.6764705882352942,2.740458015267176,1.4289693593314765,2.33587786259542,1.54,1.75,8.1,15.19,64.86,3.962044926549925,2.1686170708541423,3.3378978927895555
0,291.6,loamy,4.85,3.58,1.26,0.24,17.363,0.3024,1.3547486033519551,5.25,3.849206349206349,14.916666666666668,3.59,3.34,4.77,21.6,46.17,4.166893327168335,0.5499090833947008,57.41732804232804
1,241.0,clay,5.26,3.42,4.36,1.57,17.9892,6.845200000000001,1.5380116959064327,2.777070063694268,1.2064220183486236,2.178343949044586,0.8999999999999995,1.85,9.31,13.72,56.63,4.241367703937021,2.616333312099206,2.628002103663881
2,115.4,loamy,6.84,3.01,6.03,1.83,20.5884,11.0349,2.2724252491694354,3.295081967213114,1.1343283582089552,1.6448087431693987,0.8099999999999996,1.1799999999999995,11.79,11.05,71.73,4.53744421453311,3.3218819967000632,1.865753201207079
2,238.5,loamy,6.6,2.31,5.16,2.05,15.246,10.578,2.8571428571428568,2.517073170731708,1.2790697674418603,1.126829268292683,1.4399999999999995,0.2600000000000002,10.79,12.05,56.95,3.9046126568457455,3.252383741196601,1.4412932501418037
0,276.7,loamy,5.23,3.75,1.93,0.34,19.6125,0.6562,1.3946666666666667,5.6764705882352935,2.7098445595854925,11.029411764705882,3.3000000000000007,3.41,4.68,15.63,46.23,4.428600230321089,0.8100617260431454,29.88799146601646
0,99.0,sandy,5.16,3.02,1.64,0.43,15.5832,0.7051999999999999,1.7086092715231789,3.8139534883720927,3.1463414634146343,7.023255813953488,3.5200000000000005,2.59,5.5,19.01,46.96,3.9475562060596423,0.8397618710086806,22.09756097560976
2,133.9,loamy,6.86,3.15,5.18,1.88,21.609,9.7384,2.177777777777778,2.75531914893617,1.3243243243243246,1.675531914893617,1.6800000000000006,1.27,10.68,6.99,63.31,4.648548160447517,3.1206409598029694,2.2189476710753318
2,278.6,sandy,6.01,2.33,4.83,1.9,14.0033,9.177,2.579399141630901,2.542105263157895,1.2443064182194616,1.2263157894736842,1.1799999999999995,0.4300000000000001,11.86,11.13,72.91,3.742098341839776,3.029356367283321,1.5259126076059717
0,239.2,clay,4.96,3.68,1.53,0.29,18.2528,0.4437,1.3478260869565215,5.275862068965518,3.241830065359477,12.689655172413795,3.43,3.39,5.07,17.15,47.73,4.27232957530198,0.6661080993352355,41.13770565697544
0,184.5,loamy,4.54,3.54,1.36,0.34,16.0716,0.4624000000000001,1.2824858757062148,4.0,3.3382352941176467,10.411764705882351,3.18,3.2,5.09,20.92,45.67,4.008940009528703,0.68,34.756920415224904
0,283.9,clay,5.13,3.98,1.44,0.43,20.4174,0.6192,1.2889447236180904,3.3488372093023253,3.5625,9.255813953488373,3.69,3.55,4.71,24.08,45.44,4.518561718069147,0.7868926229162401,32.97383720930233
1,279.6,loamy,5.56,3.24,3.61,0.99,18.0144,3.5739,1.7160493827160492,3.646464646464646,1.5401662049861495,3.272727272727273,1.95,2.25,6.69,15.66,56.27,4.244337404118574,1.890476130502578,5.040543943591035
0,151.9,clay,4.43,3.23,1.54,0.39,14.3089,0.6006,1.371517027863777,3.948717948717949,2.8766233766233764,8.282051282051281,2.89,2.84,5.65,17.44,56.42,3.782710668290664,0.7749838707999025,23.82434232434232
0,141.7,loamy,5.48,2.54,1.66,0.22,13.919200000000002,0.3651999999999999,2.15748031496063,7.545454545454545,3.301204819277109,11.545454545454543,3.82,2.32,5.02,16.95,42.56,3.730844408441607,0.604317797189525,38.11391018619935
1,192.8,clay,6.81,2.82,3.82,1.78,19.2042,6.7996,2.4148936170212765,2.1460674157303368,1.7827225130890052,1.5842696629213482,2.99,1.0399999999999998,7.65,16.05,50.36,4.382259691072632,2.607604264454252,2.8243131948938167
2,205.8,loamy,6.2,2.58,5.97,2.06,15.996,12.2982,2.4031007751937983,2.8980582524271843,1.0385259631490789,1.2524271844660195,0.2300000000000004,0.52,7.58,8.06,64.27,3.999499968746093,3.506878954283994,1.3006781480216618
2,277.7,sandy,6.12,2.41,5.56,1.49,14.749200000000002,8.2844,2.5394190871369293,3.7315436241610738,1.1007194244604317,1.6174496644295302,0.5600000000000005,0.9200000000000002,9.64,7.04,65.88,3.840468721393263,2.8782633652951217,1.7803582637245912
0,203.9,clay,5.14,4.13,1.52,0.31,21.2282,0.4712,1.24455205811138,4.903225806451613,3.381578947368421,13.32258064516129,3.62,3.82,5.49,18.79,51.04,4.607407079909479,0.6864400920692205,45.05135823429541
0,181.1,loamy,4.7,3.69,1.69,0.19,17.343,0.3211,1.273712737127371,8.894736842105262,2.7810650887573964,19.421052631578945,3.01,3.5,4.86,21.52,48.53,4.164492766232161,0.5666568626602876,54.01121146060417
1,264.9,loamy,5.36,3.43,4.42,1.65,18.3848,7.292999999999999,1.5626822157434404,2.6787878787878787,1.212669683257919,2.078787878787879,0.9400000000000004,1.7800000000000002,7.67,18.12,57.92,4.287749992711795,2.7005554984113918,2.5208830385300978
0,260.8,loamy,5.54,3.91,1.21,0.32,21.6614,0.3872,1.4168797953964194,3.78125,4.578512396694215,12.21875,4.33,3.5900000000000003,4.35,22.51,47.07,4.654180916122621,0.6222539674441618,55.94369834710744
